09:27:52,181  INFO ClassPathXmlApplicationContext:513 - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@26f3bbad: startup date [Sun Feb 28 09:27:52 CET 2016]; root of context hierarchy
09:27:52,261  INFO XmlBeanDefinitionReader:316 - Loading XML bean definitions from class path resource [spring-data.xml]
09:27:53,248  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
09:27:53,255  INFO Version:54 - HHH000412: Hibernate Core {4.3.8.Final}
09:27:53,257  INFO Environment:239 - HHH000206: hibernate.properties not found
09:27:53,259  INFO Environment:346 - HHH000021: Bytecode provider name : javassist
09:27:53,285  INFO Configuration:2111 - HHH000044: Configuring from URL: file:/Users/Jerome/Documents/AFCEPF/Atod26/WS-Jer-Java/maven.1454955776505/BanqueSpring-Data/target/classes/hibernate.cfg.xml
09:27:53,319  WARN DTDEntityResolver:75 - HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
09:27:53,395  INFO Configuration:2216 - HHH000041: Configured SessionFactory: null
09:27:54,000  INFO Dialect:145 - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
09:27:54,108  WARN AnnotationBinder:910 - HHH000457: Joined inheritance hierarchy [fr.afcepf.atod26.java.spring.banque.entity.Utilisateur] defined explicit @DiscriminatorColumn.  Legacy Hibernate behavior was to ignore the @DiscriminatorColumn.  However, as part of issue HHH-6911 we now apply the explicit @DiscriminatorColumn.  If you would prefer the legacy behavior, enable the `hibernate.discriminator.ignore_explicit_for_joined` setting (hibernate.discriminator.ignore_explicit_for_joined=true)
09:27:54,278  INFO TransactionFactoryInitiator:62 - HHH000399: Using default transaction strategy (direct JDBC transactions)
09:27:54,284  INFO ASTQueryTranslatorFactory:47 - HHH000397: Using ASTQueryTranslatorFactory
09:27:54,657  INFO SchemaValidator:157 - HHH000229: Running schema validator
09:27:54,657  INFO SchemaValidator:165 - HHH000102: Fetching database metadata
09:27:54,675  INFO TableMetadata:66 - HHH000261: Table found: bdd_banque.Client
09:27:54,677  INFO TableMetadata:67 - HHH000037: Columns: [id_utilisateur]
09:27:54,682  INFO TableMetadata:66 - HHH000261: Table found: bdd_banque.Conseiller
09:27:54,689  INFO TableMetadata:67 - HHH000037: Columns: [id_utilisateur]
09:27:54,696  INFO TableMetadata:66 - HHH000261: Table found: bdd_banque.compte
09:27:54,696  INFO TableMetadata:67 - HHH000037: Columns: [type_de_compte, id_utilisateur, numero_compte, date_de_creation]
09:27:54,726  INFO TableMetadata:66 - HHH000261: Table found: bdd_banque.operation_compte
09:27:54,726  INFO TableMetadata:67 - HHH000037: Columns: [numero_operation, montant, type_operation, date_operation, lesoperation]
09:27:54,745  INFO TableMetadata:66 - HHH000261: Table found: bdd_banque.utilisateur
09:27:54,745  INFO TableMetadata:67 - HHH000037: Columns: [prenom, mail, id_utilisateur, mot_de_passe, type_utilisateur, nom]
09:27:54,921  INFO HibernateTransactionManager:341 - Using DataSource [org.apache.commons.dbcp2.BasicDataSource@7b5e8a9e] of Hibernate SessionFactory for HibernateTransactionManager
09:27:55,066 DEBUG SQL:109 - insert into utilisateur (mail, mot_de_passe, nom, prenom, type_utilisateur) values (?, ?, ?, ?, 'client')
09:27:55,107 DEBUG SQL:109 - insert into Client (id_utilisateur) values (?)
09:27:55,112 DEBUG SQL:109 - insert into utilisateur (mail, mot_de_passe, nom, prenom, type_utilisateur) values (?, ?, ?, ?, 'client')
09:27:55,114 DEBUG SQL:109 - insert into Client (id_utilisateur) values (?)
09:27:55,116 DEBUG SQL:109 - insert into utilisateur (mail, mot_de_passe, nom, prenom, type_utilisateur) values (?, ?, ?, ?, 'client')
09:27:55,117 DEBUG SQL:109 - insert into Client (id_utilisateur) values (?)
09:27:55,118 DEBUG SQL:109 - insert into utilisateur (mail, mot_de_passe, nom, prenom, type_utilisateur) values (?, ?, ?, ?, 'client')
09:27:55,120 DEBUG SQL:109 - insert into Client (id_utilisateur) values (?)
09:27:55,124 DEBUG SQL:109 - insert into utilisateur (mail, mot_de_passe, nom, prenom, type_utilisateur) values (?, ?, ?, ?, 'conseiller')
09:27:55,127 DEBUG SQL:109 - insert into Conseiller (id_utilisateur) values (?)
09:27:55,128 DEBUG SQL:109 - insert into utilisateur (mail, mot_de_passe, nom, prenom, type_utilisateur) values (?, ?, ?, ?, 'conseiller')
09:27:55,130 DEBUG SQL:109 - insert into Conseiller (id_utilisateur) values (?)
09:27:55,132 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,144 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,146 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,148 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,150 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,152 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,153 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,155 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,157 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,158 DEBUG SQL:109 - insert into compte (id_utilisateur, date_de_creation, type_de_compte) values (?, ?, ?)
09:27:55,160 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,163 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,166 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,168 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,169 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,171 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,173 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,174 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,176 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,177 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,179 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,181 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,182 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,184 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,186 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,187 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,189 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,190 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,192 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,194 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,195 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,197 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,198 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,200 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,201 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,203 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,204 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,206 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,208 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,209 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,211 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,213 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,214 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,216 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,218 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,219 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,221 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,222 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,237 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,241 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,243 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,244 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,246 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,248 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
09:27:55,249 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'debit')
09:27:55,251 DEBUG SQL:109 - insert into operation_compte (lesOperation, date_operation, montant, type_operation) values (?, ?, ?, 'credit')
